"naics","employment_march","establishments","payroll_quarter1","year"
"5322",269099,33400,1140190000,2003
"5323",34137,5351,231365000,2003
"5324",151799,13110,1576179000,2003
"5331",29027,2403,475392000,2003
"5411",1182581,181534,15939692000,2003
"5412",1325118,114078,10587287000,2003
"5413",1235421,106199,16564523000,2003
"5414",117358,30390,1149880000,2003
"5415",1058987,101536,17706893000,2003
"5416",838381,122838,11788790000,2003
"5417",615740,15349,11961249000,2003
"5418",419342,37464,5173329000,2003
"5419",547318,71482,3554681000,2003
"5511",2879156,47432,57673880000,2003
"5611",444049,24431,4475358000,2003
"5612",157524,3458,1397612000,2003
"5613",3902177,40522,22687469000,2003
"5614",760099,34649,4607166000,2003
"5615",283664,25683,2442819000,2003
"5616",747088,22920,3999583000,2003
"5617",1532778,157734,6554909000,2003
"5619",343542,20891,2233947000,2003
"5621",177699,8434,1631897000,2003
"5622",61771,2555,677504000,2003
"5629",100747,7409,866659000,2003
"6111",804249,20864,4859592000,2003
"6112",93922,909,703304000,2003
"6113",1435661,3400,9966396000,2003
"6114",65719,7652,651840000,2003
"6115",93120,7365,635727000,2003
"6116",232919,30849,852288000,2003
"6117",51025,5383,405470000,2003
"6211",1960503,207386,25494731000,2003
"6212",772603,119307,6064325000,2003
"6213",519636,107983,3378722000,2003
"6214",630293,25494,5561645000,2003
"6215",212680,10887,2383620000,2003
"6216",811504,18556,4028268000,2003
"6219",220582,8810,1666665000,2003
"6221",4807453,5504,46488024000,2003
"6222",213158,656,2023247000,2003
"6223",189146,727,1821839000,2003
"6231",1682671,16810,8842170000,2003
"6232",514567,28207,2463551000,2003
"6233",590546,17887,2658619000,2003
"6239",158171,6210,898386000,2003
"6241",935356,50248,4588023000,2003
"6242",150528,12403,846642000,2003
"6243",328661,8308,1231167000,2003
"6244",774125,70967,2688280000,2003
"7111",131313,9138,732688000,2003
"7112",107847,4268,2506496000,2003
"7113",98685,5382,548677000,2003
"7114",15506,3376,267095000,2003
"7115",41216,16959,700300000,2003
"7121",119999,6740,711860000,2003
"7131",133433,3011,504182000,2003
"7132",167884,2191,997155000,2003
"7139",1017102,62926,3571628000,2003
"7211",1753708,51475,8633507000,2003
"7212",37135,7209,152146000,2003
"7213",12905,2578,43170000,2003
"7221",4091133,200371,12156816000,2003
"7222",3640644,234374,8928529000,2003
"7223",552810,31290,2045544000,2003
"7224",351316,48050,887325000,2003
"8111",891878,165437,5370859000,2003
"8112",130454,13856,1393056000,2003
"8113",173894,24096,1485016000,2003
"8114",108422,25195,652714000,2003
"8121",551686,101459,2053971000,2003
"8122",146974,22125,903865000,2003
"8123",370411,41520,1639591000,2003
"8129",240889,39606,1067658000,2003
"8131",1654780,174219,6305082000,2003
"8132",137920,14799,1339931000,2003
"8133",109264,11950,777073000,2003
"8134",327720,32084,1143163000,2003
"8139",522874,65621,4343192000,2003
"1131",5023,521,56205000,2004
"1132",1936,260,16249000,2004
"1133",69007,10926,461251000,2004
"1141",6041,2098,55601000,2004
"1142",2664,395,20708000,2004
"1151",61134,5243,366978000,2004
"1152",21159,4299,117657000,2004
"1153",15157,1786,90129000,2004
"2111",82879,7372,1724267000,2004
"2121",69855,1100,966991000,2004
"2122",25566,300,385428000,2004
"2123",94326,5591,920816000,2004
"2131",197654,9479,2440200000,2004
"2211",510598,9743,10858912000,2004
"2212",81466,2513,1556176000,2004
"2213",42670,5419,413682000,2004
"2361",872718,190924,7766397000,2004
"2362",705985,42693,7635121000,2004
"2371",451512,20843,4432926000,2004
"2372",63917,11915,669898000,2004
"2373",312659,12030,2865457000,2004
"2379",79751,5358,820938000,2004
"2381",1044053,113498,7113386000,2004
"2382",1784676,171809,16758113000,2004
"2383",863235,123276,6213001000,2004
"2389",469135,68026,3490199000,2004
"3111",49028,1781,459050000,2004
"3112",53206,818,605330000,2004
"3113",79137,1842,664679000,2004
"3114",164091,1777,1314909000,2004
"3115",134627,1620,1309217000,2004
"3116",501577,3985,3133679000,2004
"3117",38102,734,269653000,2004
"3118",302965,11051,2120571000,2004
"3119",159528,3159,1350204000,2004
"3121",132195,3222,1395994000,2004
"3122",22508,137,349532000,2004
"3131",54899,542,360871000,2004
"3132",115174,1562,889651000,2004
"3133",54151,1534,419092000,2004
"3141",93977,2795,651123000,2004
"3149",77438,4322,507180000,2004
"3151",39232,683,239030000,2004
"3152",217470,10466,1215415000,2004
"3159",23576,1165,146391000,2004
"3161",8039,254,62682000,2004
"3162",17489,344,119456000,2004
"3169",17807,877,114071000,2004
"3211",113111,4244,867595000,2004
"3212",112903,1915,947443000,2004
"3219",308785,10624,2129925000,2004
"3221",150289,649,2171508000,2004
"3222",314605,4773,3115560000,2004
"3231",673305,35321,6005128000,2004
"3241",103927,2457,1931294000,2004
"3251",165209,2384,2696163000,2004
"3252",93947,1058,1306106000,2004
"3253",31916,952,392746000,2004
"3254",246297,1833,4574390000,2004
"3255",66127,1958,782855000,2004
"3256",107653,2317,1200385000,2004
"3259",111871,2862,1346598000,2004
"3261",739197,12571,6217110000,2004
"3262",168903,2315,1696255000,2004
"3271",58359,1646,499301000,2004
"3272",109901,2198,1042042000,2004
"3273",211269,9484,1860483000,2004
"3274",19046,366,193563000,2004
"3279",73558,3020,695917000,2004
"3311",114097,799,1612739000,2004
"3312",47183,734,481672000,2004
"3313",65684,596,736717000,2004
"3314",60050,971,681466000,2004
"3315",164128,2326,1636408000,2004
"3321",120069,2746,1137266000,2004
"3322",56120,1536,546543000,2004
"3323",372242,13244,3163914000,2004
"3324",89311,1604,915726000,2004
"3325",51842,843,475697000,2004
"3326",60438,1788,482532000,2004
"3327",361791,24961,3241019000,2004
"3328",132514,6196,1078119000,2004
"3329",270268,6455,2674866000,2004
"3331",172044,2937,1808187000,2004
"3332",136323,4060,1698969000,2004
"3333",93694,2358,1055751000,2004
"3334",145774,1813,1428454000,2004
"3335",175797,8547,1910703000,2004
"3336",87779,912,1096613000,2004
"3339",276533,6410,3163503000,2004
"3341",125859,1501,2158202000,2004
"3342",151193,1957,2405086000,2004
"3343",22993,546,248499000,2004
"3344",373729,4976,4925198000,2004
"3345",401333,5227,6411244000,2004
"3346",33232,890,344898000,2004
"3351",60164,1216,560451000,2004
"3352",86154,357,777311000,2004
"3353",138818,2443,1434564000,2004
"3359",153928,2278,1603561000,2004
"3361",216793,377,3514711000,2004
"3362",143888,2195,1165220000,2004
"3363",689063,5668,7995483000,2004
"3364",372643,1609,6051381000,2004
"3365",25091,198,290425000,2004
"3366",137633,1793,1311177000,2004
"3369",40631,865,420598000,2004
"3371",360217,16463,2440842000,2004
"3372",147195,4171,1201328000,2004
"3379",47956,1101,374343000,2004
"3391",308798,12139,3589404000,2004
"3399",394590,19660,3360982000,2004
"4231",358068,25051,3530642000,2004
"4232",157129,13177,1579782000,2004
"4233",247876,18063,2562625000,2004
"4234",717787,37430,11331852000,2004
"4235",146339,10471,1660509000,2004
"4236",460972,30011,7943475000,2004
"4237",217236,19030,2343565000,2004
"4238",687678,60395,7659088000,2004
"4239",325976,34832,3092175000,2004
"4241",200748,12481,2351680000,2004
"4242",268369,7723,4730725000,2004
"4243",190354,16363,2158683000,2004
"4244",764378,34329,7353216000,2004
"4245",64060,6959,511553000,2004
"4246",141460,12749,1863474000,2004
"4247",105047,7422,1263444000,2004
"4248",170456,4219,1951962000,2004
"4249",389384,32334,3349879000,2004
"4251",293734,46450,2792677000,2004
"4411",1300502,52258,12299086000,2004
"4412",160553,16464,1124324000,2004
"4413",498327,59056,2971616000,2004
"4421",274172,28760,1860941000,2004
"4422",302561,36968,1570795000,2004
"4431",457819,49020,2594044000,2004
"4441",1047218,66059,6857117000,2004
"4442",176035,20655,880456000,2004
"4451",2660804,96130,11500393000,2004
"4452",154138,27032,557749000,2004
"4453",142294,29359,547686000,2004
"4461",1049482,84124,5841025000,2004
"4471",934994,118087,3416334000,2004
"4481",1195504,92371,4100571000,2004
"4482",194147,27253,710920000,2004
"4483",165447,30207,1000566000,2004
"4511",413800,43408,1609922000,2004
"4512",207598,18825,649808000,2004
"4521",1442391,9360,5873814000,2004
"4529",1214200,34775,5362625000,2004
"4531",109915,21667,356097000,2004
"4532",325126,43163,1251345000,2004
"4533",128499,18103,458686000,2004
"4539",260143,45986,1231320000,2004
"4541",261646,15626,2487927000,2004
"4542",54848,5516,331222000,2004
"4543",219268,29617,1708295000,2004
"4811",450032,3309,5606624000,2004
"4812",39041,2413,458072000,2004
"4831",47209,1231,664998000,2004
"4832",19616,623,218807000,2004
"4841",982112,62335,8187661000,2004
"4842",446346,51591,3255762000,2004
"4851",46168,919,339600000,2004
"4852",18332,491,116911000,2004
"4853",65622,6960,306887000,2004
"4854",183477,4353,724170000,2004
"4855",29871,1265,146110000,2004
"4859",57564,3144,275826000,2004
"4861",7089,307,189317000,2004
"4862",24787,1595,570627000,2004
"4869",7710,695,146252000,2004
"4871",8748,639,44304000,2004
"4872",11287,1841,57952000,2004
"4879",2040,171,15159000,2004
"4881",145366,5116,1173419000,2004
"4882",25953,908,228824000,2004
"4883",89916,2389,1047761000,2004
"4884",67134,8922,422225000,2004
"4885",174920,16597,1816038000,2004
"4889",23584,1554,195691000,2004
"4921",501618,9000,3977298000,2004
"4922",48151,5195,256062000,2004
"4931",575177,13315,4865450000,2004
"5111",704892,22443,8129368000,2004
"5112",328623,9085,8480406000,2004
"5121",282712,19348,2595972000,2004
"5122",25101,3405,516380000,2004
"5151",247663,9466,3074071000,2004
"5152",40381,633,1141534000,2004
"5161",37049,2133,616307000,2004
"5171",781411,27596,13788979000,2004
"5172",262062,13183,3885361000,2004
"5173",46555,2886,585191000,2004
"5174",18379,649,319530000,2004
"5175",210727,4844,2360834000,2004
"5179",8269,628,146720000,2004
"5181",60449,5422,1170727000,2004
"5182",365919,14067,5509851000,2004
"5191",52235,3893,457212000,2004
"5211",20960,79,311469000,2004
"5221",2114656,115656,30090088000,2004
"5222",732639,54009,12590230000,2004
"5223",342847,38895,3875173000,2004
"5231",516788,42526,30577191000,2004
"5232",6877,108,225817000,2004
"5239",339060,42345,13443775000,2004
"5241",1494476,33577,26601751000,2004
"5242",881172,140104,10395377000,2004
"5259",31829,3328,725815000,2004
"5311",526946,114055,3736992000,2004
"5312",323045,93920,3329261000,2004
"5313",582220,74157,5437730000,2004
"5321",172435,11390,1365444000,2004
"5322",263973,34241,1210371000,2004
"5323",33333,5169,224465000,2004
"5324",155038,13492,1633945000,2004
"5331",29095,2288,510581000,2004
"5411",1218350,185386,16716837000,2004
"5412",1390277,116969,11051677000,2004
"5413",1264845,109035,17266922000,2004
"5414",118864,31627,1166467000,2004
"5415",1105098,105741,18581929000,2004
"5416",879753,128920,12806075000,2004
"5417",640936,16132,13442856000,2004
"5418",390318,38520,4633104000,2004
"5419",561540,72239,3769913000,2004
"5511",2824787,46328,60670014000,2004
"5611",441416,25909,4784041000,2004
"5612",146001,3309,1359364000,2004
"5613",4027646,40698,23759027000,2004
"5614",774235,35375,4875172000,2004
"5615",270087,24356,2441375000,2004
"5616",754514,23193,4144354000,2004
"5617",1603735,165651,6856505000,2004
"5619",346818,21280,2267966000,2004
"5621",179485,8749,1635066000,2004
"5622",55345,2609,611746000,2004
"5629",108770,7773,896382000,2004
"6111",808572,20472,5031614000,2004
"6112",96090,933,764709000,2004
"6113",1497201,3382,10535271000,2004
"6114",67400,7597,649647000,2004
"6115",105594,7594,741312000,2004
"6116",259902,32830,978196000,2004
"6117",58587,5952,474151000,2004
"6211",2049325,210939,26975153000,2004
"6212",803136,121172,6436396000,2004
"6213",548487,112138,3617548000,2004
"6214",654728,26156,5985912000,2004
"6215",215801,11307,2460359000,2004
"6216",860054,19006,4328779000,2004
"6219",232922,8771,1789834000,2004
"6221",4884357,5585,48448061000,2004
"6222",216218,725,2078832000,2004
"6223",202900,918,2036041000,2004
"6231",1627773,16732,9126007000,2004
"6232",528711,28947,2562603000,2004
"6233",604373,18512,2781006000,2004
"6239",157076,6398,904407000,2004
"6241",976877,52025,4785498000,2004
"6242",151586,12614,863040000,2004
"6243",321790,8265,1246771000,2004
"6244",778698,71707,2759622000,2004
"7111",125884,9284,734243000,2004
"7112",112508,4350,2653660000,2004
"7113",98692,5542,535080000,2004
"7114",16365,3410,283367000,2004
"7115",44618,17878,845180000,2004
"7121",118853,6934,709954000,2004
"7131",138849,2964,568519000,2004
"7132",179038,2305,1113687000,2004
"7139",1054237,66160,3739833000,2004
"7211",1793819,52468,8948834000,2004
"7212",37670,7180,155303000,2004
"7213",13561,2434,50059000,2004
"7221",4263277,206289,13060645000,2004
"7222",3771981,242317,9363797000,2004
"7223",508460,32350,1900373000,2004
"7224",361043,47984,932777000,2004
"8111",904516,166332,5520560000,2004
"8112",127468,13719,1472127000,2004
"8113",178873,24394,1551831000,2004
"8114",108799,24884,655184000,2004
"8121",579967,105643,2199623000,2004
"8122",126165,20225,820162000,2004
"8123",390085,43162,1726195000,2004
"8129",237153,38989,1055813000,2004
"8131",1649492,170778,6446674000,2004
"8132",140419,15510,1355276000,2004
"8133",115374,13292,859381000,2004
"8134",322880,31596,1113084000,2004
"8139",535002,65982,4519539000,2004
"1131",4524,472,52242000,2005
"1132",1791,219,17270000,2005
"1133",63226,10357,462988000,2005
"1141",5472,2047,56236000,2005
"1142",1730,368,11415000,2005
"1151",58893,4665,349080000,2005
"1152",18848,4273,112076000,2005
"1153",14260,1701,93541000,2005
"2111",85562,7390,2027501000,2005
"2121",74260,1132,1082503000,2005
"2122",26419,301,401567000,2005
"2123",96261,5697,1018126000,2005
"2131",214770,10176,2768737000,2005
"2211",512847,9537,11070758000,2005
"2212",78273,2477,1537501000,2005
"2213",41986,5312,423559000,2005
"2361",919217,200826,8926884000,2005
"2362",693846,42741,7922986000,2005
"2371",445981,20945,4525275000,2005
"2372",68915,12448,789216000,2005
"2373",310985,11940,2991337000,2005
"2379",82341,5494,872021000,2005
"2381",1064970,115719,7511501000,2005
"2382",1805889,177316,17574027000,2005
"2383",894240,129107,6628325000,2005
"2389",494943,71136,3843954000,2005
"3111",47674,1776,472481000,2005
"3112",54040,816,646267000,2005
"3113",73798,1762,689029000,2005
"3114",163764,1724,1313151000,2005
"3115",132287,1596,1315234000,2005
"3116",506947,3888,3194930000,2005
"3117",37684,717,285631000,2005
"3118",291313,10291,2099131000,2005
"3119",162223,3215,1424767000,2005
"3121",132858,3376,1376275000,2005
"3122",21375,140,332345000,2005
"3131",52174,505,360299000,2005
"3132",105898,1457,861732000,2005
"3133",50896,1449,401563000,2005
"3141",86980,2718,598558000,2005
"3149",76695,4173,504280000,2005
"3151",33183,576,196500000,2005
"3152",190436,9585,1004226000,2005
"3159",19797,1004,124687000,2005
"3161",6925,248,54592000,2005
"3162",17413,318,112841000,2005
"3169",16213,848,109262000,2005
"3211",117346,4271,947054000,2005
"3212",116365,1903,975787000,2005
"3219",322231,10533,2270510000,2005
"3221",146933,621,2229333000,2005
"3222",307033,4652,3077220000,2005
"3231",657759,34385,5972065000,2005
"3241",101505,2362,2045598000,2005
"3251",162787,2367,2804879000,2005
"3252",93102,1083,1354286000,2005
"3253",31284,964,388756000,2005
"3254",247847,1836,4567398000,2005
"3255",63920,1929,767045000,2005
"3256",105836,2295,1208022000,2005
"3259",105592,2746,1274067000,2005
"3261",739862,12455,6341570000,2005
"3262",162247,2252,1644100000,2005
"3271",54885,1604,480702000,2005
"3272",103149,2157,1011964000,2005
"3273",216384,9600,1975842000,2005
"3274",18034,363,196710000,2005
"3279",76699,3184,763053000,2005
"3311",109957,839,1755940000,2005
"3312",46193,716,517723000,2005
"3313",67364,604,772458000,2005
"3314",60706,937,711135000,2005
"3315",166591,2266,1694701000,2005
"3321",125864,2729,1259195000,2005
"3322",54738,1550,557347000,2005
"3323",372646,13349,3242978000,2005
"3324",84287,1566,878502000,2005
"3325",48363,830,452872000,2005
"3326",57032,1707,462153000,2005
"3327",374716,24829,3481887000,2005
"3328",136110,6215,1148142000,2005
"3329",266089,6278,2749440000,2005
"3331",182494,2953,2028107000,2005
"3332",133508,3951,1763448000,2005
"3333",95058,2310,1102686000,2005
"3334",148300,1845,1410666000,2005
"3335",174183,8417,1969529000,2005
"3336",95648,899,1204478000,2005
"3339",278094,6348,3236476000,2005
"3341",107020,1371,1783550000,2005
"3342",139178,1911,2269759000,2005
"3343",20733,518,223667000,2005
"3344",362182,4828,4907644000,2005
"3345",396461,5254,6459816000,2005
"3346",33418,859,422408000,2005
"3351",59338,1205,594599000,2005
"3352",81568,370,728496000,2005
"3353",138844,2451,1458521000,2005
"3359",147072,2175,1612104000,2005
"3361",214536,380,3560266000,2005
"3362",147634,2164,1230477000,2005
"3363",671034,5624,7671647000,2005
"3364",387188,1593,6522198000,2005
"3365",29078,202,344793000,2005
"3366",141620,1799,1342119000,2005
"3369",45021,932,432163000,2005
"3371",357973,16357,2491646000,2005
"3372",143353,4137,1246116000,2005
"3379",46533,1069,359893000,2005
"3391",310253,12187,3720044000,2005
"3399",377986,19192,3267806000,2005
"4231",365610,24750,3715288000,2005
"4232",155466,12831,1595348000,2005
"4233",262597,18508,2881482000,2005
"4234",723800,36965,11837786000,2005
"4235",150541,10317,2005515000,2005
"4236",466236,29519,8174515000,2005
"4237",222282,19059,2538790000,2005
"4238",689107,59354,8096700000,2005
"4239",329827,34595,3343405000,2005
"4241",200860,12211,2432843000,2005
"4242",262574,7747,4905428000,2005
"4243",199974,15970,2334613000,2005
"4244",764404,33867,7551209000,2005
"4245",63882,6754,511658000,2005
"4246",143010,12569,2020300000,2005
"4247",102699,7302,1314034000,2005
"4248",172235,4192,1980261000,2005
"4249",379628,32285,3427171000,2005
"4251",314197,51028,3159538000,2005
"4411",1289716,52442,12584425000,2005
"4412",163793,16771,1198906000,2005
"4413",494407,59372,2996076000,2005
"4421",279637,29321,1937501000,2005
"4422",295992,37075,1586504000,2005
"4431",469248,50176,2746811000,2005
"4441",1089305,66433,7308207000,2005
"4442",173357,20685,896236000,2005
"4451",2642609,95929,11627655000,2005
"4452",157709,27517,590409000,2005
"4453",137600,29909,563562000,2005
"4461",1037354,84886,6032156000,2005
"4471",908818,117189,3419127000,2005
"4481",1200822,93112,4116942000,2005
"4482",183792,26416,725277000,2005
"4483",171314,31052,1049785000,2005
"4511",428959,43122,1640956000,2005
"4512",202136,18230,627671000,2005
"4521",1443930,9589,6189427000,2005
"4529",1226780,36336,5727862000,2005
"4531",101861,21135,346133000,2005
"4532",323155,42739,1233561000,2005
"4533",128429,18051,467776000,2005
"4539",266458,46032,1285093000,2005
"4541",253677,15924,2512325000,2005
"4542",53555,5432,330694000,2005
"4543",214259,28332,1721195000,2005
"4811",446601,3213,5474473000,2005
"4812",39754,2502,477267000,2005
"4831",46028,1299,671872000,2005
"4832",19455,647,237964000,2005
"4841",1013734,64877,8739810000,2005
"4842",464565,52347,3531347000,2005
"4851",51815,926,395644000,2005
"4852",16830,491,110749000,2005
"4853",65288,7082,320602000,2005
"4854",186752,4325,748108000,2005
"4855",26812,1234,132726000,2005
"4859",59212,3208,296988000,2005
"4861",6021,409,147044000,2005
"4862",24096,1546,501510000,2005
"4869",7936,726,158662000,2005
"4871",9023,650,42634000,2005
"4872",12889,1928,65247000,2005
"4879",2244,174,17474000,2005
"4881",146071,5066,1154893000,2005
"4882",27003,974,240802000,2005
"4883",88959,2359,1097429000,2005
"4884",70058,9352,470132000,2005
"4885",181965,16868,1951451000,2005
"4889",29610,1602,274729000,2005
"4921",499722,8703,3965822000,2005
"4922",47533,5159,262948000,2005
"4931",578040,13483,4866807000,2005
"5111",704631,22745,8456746000,2005
"5112",327642,8793,8382456000,2005
"5121",292140,20131,2835918000,2005
"5122",22256,3448,442149000,2005
"5151",248253,9685,3219746000,2005
"5152",38785,657,1077135000,2005
"5161",36145,2343,654109000,2005
"5171",693715,26744,11623467000,2005
"5172",249972,14173,3701764000,2005
"5173",33746,2778,419866000,2005
"5174",15377,605,306176000,2005
"5175",224557,4561,2600314000,2005
"5179",9169,570,141836000,2005
"5181",72747,5579,1891450000,2005
"5182",379412,14563,5670984000,2005
"5191",54052,3915,482429000,2005
"5211",19936,93,312065000,2005
"5221",2082190,114224,31300801000,2005
"5222",763306,56894,13932386000,2005
"5223",356219,42944,4208907000,2005
"5231",485171,37210,33552173000,2005
"5232",7163,123,258441000,2005
"5239",368050,44784,14893547000,2005
"5241",1406087,33808,27306055000,2005
"5242",916958,143406,11290489000,2005
"5259",26757,3320,807789000,2005
"5311",529628,116970,4117537000,2005
"5312",346111,107155,3927673000,2005
"5313",604301,78328,6008441000,2005
"5321",181651,13100,1481823000,2005
"5322",264327,33553,1260384000,2005
"5323",35490,5544,256911000,2005
"5324",153433,13663,1731505000,2005
"5331",29136,2338,5.46e+08,2005
"5411",1199470,188474,17271179000,2005
"5412",1330242,118908,11480252000,2005
"5413",1297776,111657,18094593000,2005
"5414",121443,33000,1230233000,2005
"5415",1131837,107735,19427024000,2005
"5416",956786,138021,14142273000,2005
"5417",660520,16631,13945606000,2005
"5418",413509,38640,5254700000,2005
"5419",577783,73035,4166038000,2005
"5511",2856418,47593,66676155000,2005
"5611",462958,27524,5319183000,2005
"5612",146917,3223,1429455000,2005
"5613",4579822,41373,26377247000,2005
"5614",763792,35866,4975695000,2005
"5615",253588,23623,2643655000,2005
"5616",767018,23679,4365252000,2005
"5617",1623605,173222,7168572000,2005
"5619",349239,21698,2381705000,2005
"5621",171847,8732,1594651000,2005
"5622",53858,2579,621804000,2005
"5629",107638,7988,976910000,2005
"6111",780883,20270,4999534000,2005
"6112",84685,861,556178000,2005
"6113",1508355,3634,10992782000,2005
"6114",62066,7336,662899000,2005
"6115",110335,7655,804636000,2005
"6116",268547,34480,1064499000,2005
"6117",64503,6250,519158000,2005
"6211",2041704,213611,28273332000,2005
"6212",787962,122918,6815773000,2005
"6213",553658,115378,3843426000,2005
"6214",658507,26901,6172474000,2005
"6215",222651,11856,2598805000,2005
"6216",913514,20184,4628007000,2005
"6219",244578,8730,1818302000,2005
"6221",4904344,5386,49671344000,2005
"6222",213504,722,2073899000,2005
"6223",203752,973,2102605000,2005
"6231",1632646,17268,9370091000,2005
"6232",548788,29650,2623075000,2005
"6233",620419,18771,2882560000,2005
"6239",157718,6414,900228000,2005
"6241",1035155,53965,5011616000,2005
"6242",154678,12602,904932000,2005
"6243",331284,8214,1242394000,2005
"6244",800285,73057,2889002000,2005
"7111",134352,9209,787744000,2005
"7112",114814,4502,2525801000,2005
"7113",101063,5651,535466000,2005
"7114",19444,3469,293263000,2005
"7115",42473,18844,702687000,2005
"7121",120908,6980,721070000,2005
"7131",144648,2917,591682000,2005
"7132",195239,2440,1237571000,2005
"7139",1063543,67765,3807020000,2005
"7211",1804680,52933,9599599000,2005
"7212",37544,7231,162254000,2005
"7213",12275,2338,44884000,2005
"7221",4340155,210223,13495135000,2005
"7222",3927204,250305,9787464000,2005
"7223",552139,33214,2110491000,2005
"7224",351912,47191,940701000,2005
"8111",880394,166031,5488918000,2005
"8112",128546,13411,1472496000,2005
"8113",182311,24724,1652365000,2005
"8114",103532,24175,642783000,2005
"8121",589013,107776,2309960000,2005
"8122",137603,21645,921158000,2005
"8123",381712,43001,1865726000,2005
"8129",229115,37453,1028350000,2005
"8131",1631943,172512,6605167000,2005
"8132",144854,16341,1418774000,2005
"8133",120931,14296,909580000,2005
"8134",326635,31792,1152077000,2005
"8139",534365,66877,4667042000,2005
"1131",2806,454,35538000,2006
"1132",2098,231,21235000,2006
"1133",61400,10038,473354000,2006
"1141",5646,2024,66401000,2006
"1142",1875,348,13081000,2006
"1151",59283,4557,376600000,2006
"1152",19062,4217,120487000,2006
"1153",13491,1682,110899000,2006
"2111",92683,7803,2642757000,2006
"2121",77939,1147,1247676000,2006
"2122",27687,307,435238000,2006
"2123",99723,5824,1119555000,2006
"2131",256301,11167,3749799000,2006
"2211",493670,9494,11883582000,2006
"2212",78813,2458,1919171000,2006
"2213",41944,5222,468863000,2006
"2361",966198,198912,10419568000,2006
"2362",741978,44702,9122852000,2006
"2371",496628,21232,5559240000,2006
"2372",77406,12469,956191000,2006
"2373",325182,11860,3463111000,2006
"2379",90167,5561,1092324000,2006
"2381",1167986,117456,9198227000,2006
"2382",1940281,182368,20101235000,2006
"2383",975335,133343,7784163000,2006
"2389",557638,74446,4811444000,2006
"3111",48173,1797,532457000,2006
"3112",53724,789,679951000,2006
"3113",72604,1733,707004000,2006
"3114",164330,1706,1434068000,2006
"3115",130253,1602,1375353000,2006
"3116",503800,3808,3360821000,2006
"3117",35894,670,293808000,2006
"3118",288393,10072,2112208000,2006
"3119",161567,3205,1524567000,2006
"3121",134206,3556,1485410000,2006
"3122",20887,128,349652000,2006
"3131",48240,468,347468000,2006
"3132",91959,1376,789727000,2006
"3133",47567,1399,396916000,2006
"3141",81060,2568,598655000,2006
"3149",74526,4158,525060000,2006
"3151",30784,531,198325000,2006
"3152",168283,9490,982189000,2006
"3159",17171,946,105559000,2006
"3161",5807,252,46179000,2006
"3162",16616,308,113513000,2006
"3169",16174,838,118871000,2006
"3211",118483,4223,1004299000,2006
"3212",124472,1956,1107353000,2006
"3219",333551,10556,2526298000,2006
"3221",138756,597,2178362000,2006
"3222",302674,4542,3212269000,2006
"3231",641011,33433,6192032000,2006
"3241",102997,2448,2099541000,2006
"3251",161324,2433,2857721000,2006
"3252",86294,1059,1398366000,2006
"3253",29748,928,385454000,2006
"3254",249743,1886,5215753000,2006
"3255",67337,1915,922222000,2006
"3256",105506,2279,1282400000,2006
"3259",105112,2747,1283767000,2006
"3261",740254,12341,6712007000,2006
"3262",160588,2251,1708597000,2006
"3271",53521,1577,494208000,2006
"3272",102364,2103,1036841000,2006
"3273",227739,9969,2250722000,2006
"3274",17935,357,225381000,2006
"3279",80900,3344,825878000,2006
"3311",110790,827,1861080000,2006
"3312",47069,698,536085000,2006
"3313",65387,608,778442000,2006
"3314",59610,945,760394000,2006
"3315",167058,2207,1755407000,2006
"3321",130140,2720,1362246000,2006
"3322",53633,1502,573604000,2006
"3323",396098,13478,3705308000,2006
"3324",87497,1554,1005433000,2006
"3325",45282,828,457751000,2006
"3326",55759,1651,492559000,2006
"3327",386792,24860,3809345000,2006
"3328",136411,6134,1204476000,2006
"3329",272101,6337,2952476000,2006
"3331",194899,2995,2258459000,2006
"3332",131927,3883,1866236000,2006
"3333",95489,2300,1169330000,2006
"3334",150277,1801,1519627000,2006
"3335",173681,8181,2046539000,2006
"3336",99827,915,1322933000,2006
"3339",280571,6242,3499896000,2006
"3341",102607,1323,1758480000,2006
"3342",152679,1876,3057853000,2006
"3343",18939,518,215771000,2006
"3344",365417,4772,5227242000,2006
"3345",384856,5238,6909903000,2006
"3346",32987,821,424142000,2006
"3351",56797,1188,596764000,2006
"3352",74585,364,722691000,2006
"3353",138511,2397,1542846000,2006
"3359",149798,2160,1722972000,2006
"3361",211162,370,3516387000,2006
"3362",155649,2157,1399336000,2006
"3363",641128,5556,7600533000,2006
"3364",397933,1653,6907588000,2006
"3365",29675,211,363584000,2006
"3366",142057,1764,1455177000,2006
"3369",44923,996,481544000,2006
"3371",354341,16301,2661024000,2006
"3372",143102,4094,1331652000,2006
"3379",45816,1054,367383000,2006
"3391",314015,12223,4098206000,2006
"3399",372081,19016,3399411000,2006
"4231",367505,24521,3954935000,2006
"4232",158027,12557,1743146000,2006
"4233",274745,18940,3204667000,2006
"4234",723687,36614,12570251000,2006
"4235",158317,10656,2186134000,2006
"4236",466457,29230,9140580000,2006
"4237",231219,19155,2774627000,2006
"4238",714037,59039,9126731000,2006
"4239",336259,33992,3623841000,2006
"4241",179820,11755,2325726000,2006
"4242",257590,7634,5165493000,2006
"4243",200985,15680,2427257000,2006
"4244",770899,33479,7921668000,2006
"4245",62173,6630,538623000,2006
"4246",141225,12477,2098606000,2006
